Scenario,Period,Scope,Processor,Interface,Orientation,RoegenType,Value,Unit,Level,System,Subsystem,Sphere
Scenario2,2013,Internal,Society.Bioethanol,Heat,Input,flow,103708416.0,MJ,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,LU,Input,fund,2367.259,ha,“n”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol,Maize,Input,flow,11266.56,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,Maize,Output,flow,11266.56,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,SugarBeet,Input,flow,52992.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,SugarBeet,Output,flow,52992.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,SugarCane,Input,flow,51840.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,SugarCane,Output,flow,51840.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,Wheat,Input,flow,6528.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol,Wheat,Output,flow,6528.0,tonnes,“n”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Bioethanol,Output,Flow,4800.0,tonnes,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Biofuel,Output,flow,4800.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,BlueWater,Input,flow,183320.839,m3,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,CropProduction,Input,flow,17794.56,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,CropProduction,Output,flow,17794.56,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Diesel,Input,flow,92060.819,l,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Elec,Input,flow,2214949.094,kWh,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Fertilizer,Input,flow,244746.97,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,FertilizerK2O,Input,flow,26332.774,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,FertilizerN,Input,flow,183395.884,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,FertilizerP2O5,Input,flow,35018.312,kg,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,GreenWater,Input,flow,7216331.732,m3,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,HA,Input,fund,25835.328,h,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Heat,Input,flow,78477312.0,MJ,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,LU,Input,fund,1690.043,ha,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Maize,Input,flow,11266.56,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Maize,Output,flow,11266.56,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Wheat,Input,flow,6528.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals,Wheat,Output,flow,6528.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Bioethanol,Output,Flow,1920.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Biofuel,Output,flow,1920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,BlueWater,Input,flow,91660.42,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,CropProduction,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,CropProduction,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Diesel,Input,flow,42095.971,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Elec,Input,flow,703307.923,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Fertilizer,Input,flow,44332.026,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,FertilizerK2O,Input,flow,9432.346,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,FertilizerN,Input,flow,20751.161,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,FertilizerP2O5,Input,flow,14148.519,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,GreenWater,Input,flow,1940969.859,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,HA,Input,fund,7368.969,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Heat,Input,flow,25163136.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,LU,Input,fund,471.617,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Maize,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize,Maize,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,BlueWater,Input,Flow,91660.42,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,CropProduction,Output,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Diesel,Input,Flow,42095.971,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Fertilizer,Input,flow,44332.026,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerK2O,Input,Flow,9432.346,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerN,Input,Flow,20751.161,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,FertilizerP2O5,Input,Flow,14148.519,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,GreenWater,Input,Flow,1940969.859,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,HA,Input,Flow,6159.369,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,LU,Input,Flow,471.617,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeCrop,Maize,Output,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,BlueWaterIn,Input,Flow,15016.32,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,BlueWaterOut,Output,Flow,4821.12,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,CropProduction,Input,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Elec,Input,Flow,703307.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Heat,Input,Flow,25163136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalMaize.MaizeProcessing,Maize,Input,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Bioethanol,Output,Flow,480.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Biofuel,Output,flow,480.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,BlueWater,Input,flow,0.0,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,CropProduction,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,CropProduction,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Diesel,Input,flow,3934.439,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Elec,Input,flow,404166.624,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Fertilizer,Input,flow,78041.459,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,FertilizerK2O,Input,flow,3734.041,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,FertilizerN,Input,flow,70946.781,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,FertilizerP2O5,Input,flow,3360.637,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,GreenWater,Input,flow,1667196.006,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,HA,Input,fund,5548.695,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Heat,Input,flow,14075520.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,LU,Input,fund,373.404,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Wheat,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat,Wheat,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,BlueWater,Input,Flow,0.0,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,CropProduction,Output,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Diesel,Input,Flow,3934.439,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Fertilizer,Input,flow,78041.459,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerK2O,Input,Flow,3734.041,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerN,Input,Flow,70946.781,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,FertilizerP2O5,Input,Flow,3360.637,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,GreenWater,Input,Flow,1667196.006,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,HA,Input,Flow,4876.695,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,LU,Input,Flow,373.404,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatCrop,Wheat,Output,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Bioethanol,Output,Flow,960.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Biofuel,Output,flow,960.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,BlueWaterIn,Input,Flow,4212.48,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,BlueWaterOut,Output,Flow,4166.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,CropProduction,Input,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Elec,Input,Flow,404166.624,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,HA,Input,Flow,672.0,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Heat,Input,Flow,14075520.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.ExternalWheat.WheatProcessing,Wheat,Input,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Bioethanol,Output,Flow,1920.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Biofuel,Output,flow,1920.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,BlueWater,Input,flow,91660.42,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,CropProduction,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,CropProduction,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Diesel,Input,flow,42095.971,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Elec,Input,flow,703307.923,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Fertilizer,Input,flow,44332.026,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,FertilizerK2O,Input,flow,9432.346,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,FertilizerN,Input,flow,20751.161,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,FertilizerP2O5,Input,flow,14148.519,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,GreenWater,Input,flow,1940969.859,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,HA,Input,fund,7368.969,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Heat,Input,flow,25163136.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,LU,Input,fund,471.617,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Maize,Input,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize,Maize,Output,flow,5633.28,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,BlueWater,Input,Flow,91660.42,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,CropProduction,Output,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,Diesel,Input,Flow,42095.971,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,Fertilizer,Input,flow,44332.026,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerK2O,Input,Flow,9432.346,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerN,Input,Flow,20751.161,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,FertilizerP2O5,Input,Flow,14148.519,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,GreenWater,Input,Flow,1940969.859,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,HA,Input,Flow,6159.369,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,LU,Input,Flow,471.617,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeCrop,Maize,Output,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Bioethanol,Output,Flow,1728.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Biofuel,Output,flow,1728.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,BlueWaterIn,Input,Flow,15016.32,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,BlueWaterOut,Output,Flow,4821.12,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,CropProduction,Input,flow,5633.28,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Elec,Input,Flow,703307.923,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,HA,Input,Flow,1209.6,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Heat,Input,Flow,25163136.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Maize.MaizeProcessing,Maize,Input,Flow,5633.28,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Bioethanol,Output,Flow,480.0,tonnes,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Biofuel,Output,flow,480.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,BlueWater,Input,flow,0.0,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,CropProduction,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,CropProduction,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Diesel,Input,flow,3934.439,l,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Elec,Input,flow,404166.624,kWh,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Fertilizer,Input,flow,78041.459,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,FertilizerK2O,Input,flow,3734.041,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,FertilizerN,Input,flow,70946.781,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,FertilizerP2O5,Input,flow,3360.637,kg,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,GreenWater,Input,flow,1667196.006,m3,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,HA,Input,fund,5548.695,h,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Heat,Input,flow,14075520.0,MJ,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,LU,Input,fund,373.404,ha,“n-2”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Wheat,Input,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat,Wheat,Output,flow,3264.0,tonnes,“n-2”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,BlueWater,Input,Flow,0.0,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,CropProduction,Output,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,Diesel,Input,Flow,3934.439,l,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,Fertilizer,Input,flow,78041.459,kg,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerK2O,Input,Flow,3734.041,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerN,Input,Flow,70946.781,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,FertilizerP2O5,Input,Flow,3360.637,kg,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,GreenWater,Input,Flow,1667196.006,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,HA,Input,Flow,4876.695,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,LU,Input,Flow,373.404,ha,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatCrop,Wheat,Output,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Bioethanol,Output,Flow,960.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Biofuel,Output,flow,960.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterIn,Input,Flow,4212.48,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,BlueWaterOut,Output,Flow,4166.4,m3,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,CropProduction,Input,flow,3264.0,tonnes,“n-3”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Elec,Input,Flow,404166.624,kWh,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,HA,Input,Flow,672.0,h,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Heat,Input,Flow,14075520.0,MJ,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.Cereals.Wheat.WheatProcessing,Wheat,Input,Flow,3264.0,tonnes,“n-3”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Bioethanol,Output,Flow,19200.0,tonnes,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Biofuel,Output,flow,19200.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,BlueWater,Input,flow,11632.23,m3,“n-1”,NL,Local,Biosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,CropProduction,Input,flow,104832.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,CropProduction,Output,flow,104832.0,tonnes,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Diesel,Input,flow,553208.314,l,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Elec,Input,flow,1498807.642,kWh,“n-1”,NL,Local,Technosphere
Scenario2,2013,Internal,Society.Bioethanol.SugarCrops,Fertilizer,Input,flow,154405.2,kg,“n-1”,NL,Local,Technosphere
